ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights,c_eff_s1,band_used,c_eff_extrapolated
1786377823.436,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.697,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,179.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377823.436,c2,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.697,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,203.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377823.436,c2,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,503,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.697,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,329.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377823.436,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.697,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,359.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377824.436,c1,reserve,,0.0,26.34,13.67,3.41,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.41,S3,7.718,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377824.436,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,505,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.718,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,149.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377824.436,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.718,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,179.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377824.436,c2,reserve,,0.0,26.34,13.67,3.41,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.41,S3,7.718,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,203.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377824.436,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,505,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.718,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,329.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377824.436,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.718,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,359.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377825.436,c1,reserve,,0.0,26.34,13.67,3.42,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.42,S3,7.717,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377825.436,c1,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.717,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377825.436,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.717,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,180.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377825.436,c2,reserve,,0.0,26.34,13.67,3.42,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.42,S3,7.717,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,203.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377825.436,c2,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.717,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,330.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377825.436,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.717,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,360.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377826.436,c1,reserve,,0.0,26.34,13.67,3.54,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.54,S3,7.686,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377826.436,c1,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.686,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,150.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377826.436,c1,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,675,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.686,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,180.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377826.436,c2,reserve,,0.0,26.34,13.67,3.54,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.54,S3,7.686,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,204.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377826.436,c2,search,,0.0,31.1,20.71,10.93,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.93,S3,7.686,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377826.436,c2,recommend,,0.0,26.76,14.03,3.88,S3,0,,0,200.0,obs,675,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.88,S3,7.686,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,361.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377827.436,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.707,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377827.436,c1,search,,0.0,31.1,20.71,10.54,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.54,S3,7.707,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377827.436,c1,recommend,,0.0,26.76,14.03,3.71,S3,0,,0,200.0,obs,673,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.71,S3,7.707,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,180.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377827.436,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.707,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,204.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377827.436,c2,search,,0.0,31.1,20.71,10.54,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.54,S3,7.707,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377827.436,c2,recommend,,0.0,26.76,14.03,3.71,S3,0,,0,200.0,obs,673,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.71,S3,7.707,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,361.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377828.436,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.819,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377828.436,c1,search,,0.0,31.1,20.71,10.53,S3,0,,0,4474.0,obs,505,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.53,S3,7.819,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377828.436,c1,recommend,,0.0,26.76,14.03,3.81,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.81,S3,7.819,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,180.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377828.436,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.819,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,203.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377828.436,c2,search,,0.0,31.1,20.71,10.53,S3,0,,0,4474.0,obs,505,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.53,S3,7.819,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,329.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377828.436,c2,recommend,,0.0,26.76,14.03,3.81,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.81,S3,7.819,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,360.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377829.436,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.868,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377829.436,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.868,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377829.436,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.868,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,180.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377829.436,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.868,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,204.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377829.436,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.868,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377829.436,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.868,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,361.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377830.436,c1,reserve,,0.0,26.34,13.67,3.49,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.49,S3,7.769,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377830.436,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.769,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377830.436,c1,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,7.769,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,180.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377830.436,c2,reserve,,0.0,26.34,13.67,3.49,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.49,S3,7.769,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,204.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377830.436,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.769,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,331.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377830.436,c2,recommend,,0.0,26.76,14.03,3.89,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.89,S3,7.769,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,361.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377831.436,c1,reserve,,0.0,26.34,13.67,3.51,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.51,S3,7.606,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377831.436,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,510,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.606,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,151.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377831.436,c1,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.606,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,181.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377831.436,c2,reserve,,0.0,26.34,13.67,3.51,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.51,S3,7.606,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,205.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377831.436,c2,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,510,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.606,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,332.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377831.436,c2,recommend,,0.0,26.76,14.03,3.9,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.9,S3,7.606,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,362.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377832.436,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.73,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377832.436,c1,search,,0.0,31.1,20.71,10.78,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.78,S3,7.73,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377832.436,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.73,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,180.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377832.436,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.73,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,204.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377832.436,c2,search,,0.0,31.1,20.71,10.78,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.78,S3,7.73,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,331.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377832.436,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.73,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,361.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377833.436,c1,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.676,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377833.436,c1,search,,0.0,31.1,20.71,10.7,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.7,S3,7.676,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377833.436,c1,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.676,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,180.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377833.436,c2,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.676,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,204.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377833.436,c2,search,,0.0,31.1,20.71,10.7,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.7,S3,7.676,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377833.436,c2,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.676,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,361.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377834.436,c1,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.674,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377834.436,c1,search,,0.0,31.1,20.71,10.81,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.81,S3,7.674,0,S3,site_s3,S3,S3,S3,127.5,0.0,0.0,151.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377834.436,c1,recommend,,0.0,26.76,14.03,3.83,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.83,S3,7.674,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,181.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377834.436,c2,reserve,,0.0,26.34,13.67,3.56,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.56,S3,7.674,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,204.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377834.436,c2,search,,0.0,31.1,20.71,10.81,S3,0,,0,4474.0,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.81,S3,7.674,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,331.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377834.436,c2,recommend,,0.0,26.76,14.03,3.83,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.83,S3,7.674,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,362.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377835.436,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.731,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377835.436,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.731,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377835.436,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.731,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,181.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377835.436,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.731,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,205.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377835.436,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4474.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,7.731,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,333.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377835.436,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.731,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,363.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377836.436,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.647,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377836.436,c1,search,,0.0,31.1,20.71,10.9,S3,0,,0,4474.0,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.9,S3,7.647,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377836.436,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.647,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,181.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377836.436,c2,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.647,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,205.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
